type,dataset,ortho_files,shapes_file,channels,centroid_x,centroid_y,threshold,pixels,gid,pixels_after_threshold,altezza_mean,altezza_median,altezza_std,altezza_max,altezza_min,summation
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570280.4388913816,4974951.776734953,,44243,188,44243,126.28266618448116,126.2481460571289,0.1985647862609306,126.759224,125.961494,5587124.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.28834989,4974949.08454642,,43907,197,43907,126.77985287084064,126.79088592529295,0.0533473945926938,126.9713,126.53498,5566523.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570278.1420608305,4974946.385427553,,43921,212,43921,126.79897998679448,126.77831268310548,0.1162878459364243,127.08965,126.39507,5569138.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570276.9954632809,4974943.693282789,,43894,221,43894,126.76190367704014,126.80877685546876,0.1290391242962244,126.98635,126.019455,5564087.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570275.3054061196,4974939.685800991,,44043,236,44043,126.66849442590195,126.68096160888672,0.0596202527456751,126.861984,126.453476,5578860.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570274.1538692622,4974936.991912353,,44014,245,44014,126.85492116144864,126.88018798828124,0.1182255361874679,127.097565,126.01938,5583392.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570273.0061013497,4974934.293622172,,43922,260,43922,126.3048813806293,126.27011108398438,0.1506346163787832,126.82806,126.03985,5547563.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570296.2911482109,4974992.796421483,,44121,4,44121,126.20837016386754,126.2242660522461,0.1514040943811583,126.49553,125.63559,5568439.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570295.1447209284,4974990.100786162,,43922,21,43922,126.50945995173262,126.53937530517578,0.0992587282939365,126.67582,125.71256,5556548.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570293.9968144865,4974987.405975523,,44242,28,44242,126.58815153022016,126.60631561279295,0.0743716991396943,126.7279,125.74178,5600513.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.8454522102,4974984.708599411,,44045,45,44045,126.20255420592576,126.18907928466795,0.1984526469729631,126.76007,125.75583,5558591.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.6975412571,4974982.013794918,,44122,52,44122,126.02724264539232,125.9443359375,0.1685912248629555,126.44076,125.76778,5560574.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570290.5511099788,4974979.318160505,,43920,69,43920,126.13981102003645,126.1308364868164,0.1555324078390872,126.68384,125.83512,5540060.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570289.403199539,4974976.623350779,,44240,76,44240,126.37681962025316,126.43254852294922,0.1523723421844538,126.58084,125.758286,5590910.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570288.2518332578,4974973.925975581,,44039,93,44039,126.56943845228092,126.60233306884766,0.0920032871759233,126.710014,126.108864,5573991.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570287.103918307,4974971.231171999,,44119,100,44119,126.64294294974954,126.69781494140624,0.142539828219933,126.82869,125.84054,5587360.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570285.9574830328,4974968.535538496,,43923,117,43923,126.72516676911869,126.72874450683594,0.0872545650623206,126.96248,125.87373,5566149.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570284.8110467616,4974965.839905222,,44116,124,44116,126.4977785837338,126.52630615234376,0.1555028977139675,126.79393,125.95613,5580576.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570283.6606635614,4974963.14422886,,44239,141,44239,126.49095820429936,126.49581146240234,0.049179337155387,126.65045,125.89364,5595833.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570282.5102793603,4974960.448552725,,44119,148,44119,126.3162356354405,126.2549057006836,0.2292873950031141,126.89918,125.937004,5572946.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570281.3638400905,4974957.752920135,,43922,165,43922,126.73679477255132,126.74244689941406,0.0544432020199623,126.92928,125.96503,5566533.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570280.2173998235,4974955.057287771,,44121,172,44121,126.2609415017792,126.26665496826172,0.1213893574436126,126.7087,125.980865,5570759.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.069477878,4974952.362485779,,44037,189,44037,126.58198787383336,126.5849609375,0.0694408989609567,126.83298,126.34658,5574291.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570277.9181025876,4974949.665112642,,44236,196,44236,126.29776652500226,126.31573486328124,0.1589177837412459,126.73743,126.02333,5586908.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570276.7701811517,4974946.97030542,,43918,213,43918,126.45320825174188,126.44585418701172,0.1709273542873602,126.93445,126.02744,5553572.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570275.623736889,4974944.274673967,,44117,220,44117,126.52137498016636,126.53436279296876,0.1484345327171691,126.83378,125.97215,5581743.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570273.9350059805,4974940.269849324,,43917,237,43917,126.23507980964092,126.21907806396484,0.1039491746733608,126.85806,126.0156,5543866.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570272.7846132971,4974937.574175125,,44434,244,44434,126.71881892244676,126.72787475585938,0.1861059249797386,127.08323,125.989586,5630624.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570271.6342196111,4974934.878501152,,43922,261,43922,126.25262966167296,126.20972442626952,0.1060027983279836,126.58191,126.03591,5545268.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570294.91927659,4974993.381295412,,44121,3,44121,126.3170372385032,126.37484741210938,0.1667821126653367,126.5555,125.62176,5573234.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570293.7728488485,4974990.685660336,,43922,22,43922,126.05695323528072,126.05221557617188,0.1627470471115916,126.53749,125.67026,5536673.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.6264201096,4974987.990025491,,44121,27,44121,125.97368599986402,125.8917007446289,0.1841129960213584,126.66247,125.73039,5558085.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.4760444555,4974985.294347552,,44235,46,44235,126.67787950717758,126.68852996826172,0.0578877044699721,126.84837,126.41309,5603596.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570290.3256678003,4974982.598669842,,44119,51,44119,126.5927151567352,126.59617614746094,0.0411115098652115,126.738434,126.129,5585144.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570289.179236063,4974979.903035677,,43920,70,43920,126.06162340619308,126.016845703125,0.1607010749292665,126.531746,125.81579,5536626.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570288.0328033285,4974977.207401742,,44119,75,44119,126.5545003286566,126.57096862792967,0.1227041716274966,126.776085,125.80324,5583458.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570286.8848889199,4974974.512598176,,44043,94,44043,126.45591808005813,126.51702117919922,0.2212875911819714,127.03279,125.81195,5569498.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570285.7335211801,4974971.815223457,,44241,99,44241,126.12991342871996,126.10462188720705,0.1292481984062929,126.65439,125.85636,5580113.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570284.5856072813,4974969.120414664,,43920,118,43920,126.16160063752277,126.14147186279295,0.1440281277386447,126.64969,125.89598,5541017.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570283.439170551,4974966.424781638,,44122,123,44122,126.743755949413,126.74618530273438,0.0443101477519562,126.90266,126.5157,5592188.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570282.2912521445,4974963.729978985,,44040,142,44040,126.16019527702088,126.12506103515624,0.1250973250128154,126.64768,125.91564,5556095.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570281.1398803998,4974961.032605181,,44240,147,44240,126.60945976491864,126.56935119628906,0.1291627218978074,126.949356,125.92726,5601202.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.991962503,4974958.337797298,,43918,166,43918,126.57475294867707,126.58372497558594,0.1075175828050335,126.82222,125.95114,5558910.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570278.8455217768,4974955.642165183,,44117,171,44117,126.74928032277806,126.77159118652344,0.1266028553550006,127.06597,125.95952,5591798.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570277.6990800516,4974952.946533293,,43923,190,43923,126.73928238052956,126.74972534179688,0.0976915071049898,127.0041,126.03501,5566769.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570276.5511591601,4974950.251726093,,44244,195,44244,126.55100126570836,126.56895446777344,0.1571535046116094,126.935394,126.090126,5599122.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570275.3997824097,4974947.554353432,,44040,214,44040,126.8936762034514,126.90413665771484,0.0547227731046684,127.08494,126.5462,5588397.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570274.2518570068,4974944.859552373,,44122,219,44122,126.76198948370428,126.77083587646484,0.1037180760474437,126.95772,126.013115,5592992.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570272.5631254145,4974940.854728097,,43923,238,43923,126.70970789791224,126.69246673583984,0.0961272341612822,126.972244,126.49082,5565470.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570271.415200046,4974938.159921914,,44241,243,44241,126.37849506114236,126.40200805664062,0.2435847899195372,127.0227,126.01676,5591111.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570270.2638188112,4974935.462550274,,44045,262,44045,126.6305596548984,126.6255874633789,0.0934954855070557,126.91067,126.20155,5577443.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570293.5474052243,4974993.966169632,,44119,2,44119,126.40824814705682,126.4560546875,0.1566283148746827,126.6173,125.62494,5577005.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.4009770236,4974991.270534807,,43919,23,43919,125.94722102051504,125.9066390991211,0.1335131112363649,126.55687,125.76617,5531476.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.2545478257,4974988.574900209,,44121,26,44121,126.10213957072595,126.13045501708984,0.1640148472207717,126.411476,125.71607,5563752.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570290.1066369561,4974985.880095983,,44040,47,44040,126.33734105358764,126.32986450195312,0.0410554810341552,126.45624,126.1846,5563896.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570288.9552727626,4974983.182720601,,44241,50,44241,126.63264844827196,126.66184997558594,0.0934969351013648,126.7778,126.12964,5602355.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570287.8073624024,4974980.4879111415,,43921,71,43921,126.36184285421552,126.3976593017578,0.1553835142957174,126.67534,125.85268,5549938.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570286.6609292087,4974977.792277454,,44119,74,44119,126.1999365352796,126.21791076660156,0.1501095881874736,126.614716,125.84423,5567815.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570285.514495016,4974975.096643994,,43917,95,43917,126.64996470615024,126.68878936767578,0.1368176062362689,126.858376,125.840904,5562086.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570284.3641139017,4974972.400967445,,44437,98,44437,126.2005198370727,126.18365478515624,0.1927848595652941,126.98266,125.90166,5607972.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570283.2137317848,4974969.705291123,,43921,119,43921,126.52805036315202,126.53053283691406,0.0513875405835882,126.7101,126.33059,5557238.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570282.0672945954,4974967.009658346,,44118,122,44118,126.45674101273856,126.45257568359376,0.0570871403817903,126.66132,126.25197,5579018.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570280.9208564068,4974964.314025796,,43921,143,43921,126.24585050431456,126.2386245727539,0.1622599640509008,126.74633,125.9649,5544844.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.7729390543,4974961.619217932,,44240,146,44240,126.54556962025316,126.59172058105467,0.1960108221411556,126.93447,125.92612,5598376.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570278.6215658495,4974958.921844604,,44039,167,44039,126.13404028247687,126.11060333251952,0.0929758529895728,126.374084,125.94453,5554817.0
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570277.4736439856,4974956.227042885,,44124,170,44124,126.85820641827576,126.87885284423828,0.0719050342768613,126.98694,126.522934,5597491.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570276.327201801,4974953.5314112445,,43919,191,43919,126.48636125594844,126.46302795410156,0.2370851112919627,127.1124,125.99506,5555154.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570275.1807586198,4974950.835779834,,44120,194,44120,126.4493540344515,126.49779510498048,0.174595289477236,126.77041,125.969955,5578945.5
tif_multichannel,240430_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240430 Fiorenzuola/EXPORT/240430_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570274.0303684999,4974948.140105337,,44238,215,44238,126.40711605407115,126.45921325683594,0.217981954791156,126.92831,125.97373,5591998.0
